Time,X Coordinate,Y Coordinate
93.1389148235321,311.34806632995605,263.1603527069092
93.37246823310852,313.89941215515137,266.8736171722412
93.62374663352966,315.15106201171875,262.46206283569336
93.86281633377075,315.00216484069824,261.0510778427124
94.14307594299316,314.0383243560791,261.27423763275146
94.39281582832336,314.0161418914795,263.3143472671509
94.64041805267334,314.3872261047363,262.87580966949463
94.87556576728821,314.3411350250244,262.11859703063965
95.13337111473083,313.3636474609375,261.1951160430908
95.38198733329773,311.1916923522949,260.51095962524414
95.62418818473816,294.46526527404785,257.2729825973511
95.90494012832642,277.9848098754883,252.12690353393555
96.15401363372803,258.80565643310547,247.74726390838623
96.40630555152893,244.28549766540527,244.9284839630127
96.68084836006165,239.24253463745117,243.18537712097168
96.92985033988953,243.19710731506348,241.37009382247925
97.17767858505249,241.74402236938477,240.4061222076416
97.42627048492432,243.0575942993164,238.69263410568237
97.70799350738525,243.6566162109375,239.4864535331726
97.95751810073853,243.66507530212402,239.4700813293457
98.20485329627991,243.6109733581543,239.12243843078613
98.45460033416748,244.45374488830566,240.16297817230225
98.71898245811462,246.58782958984375,239.58035230636597
98.98295450210571,265.6256675720215,240.7382297515869
99.24725437164307,274.2744255065918,245.70766925811768
99.51397466659546,299.2374610900879,241.28698825836182
99.7475254535675,306.427583694458,239.7260856628418
99.99711656570435,306.5268802642822,239.46448802947998
100.22816920280457,311.5726375579834,224.60751056671143
100.46284365653992,311.8455696105957,207.6950240135193
100.69444251060486,311.88727378845215,191.03257656097412
100.92643880844116,311.79999351501465,184.35221672058105
101.18925547599792,313.54766845703125,182.84598112106323
101.4227077960968,311.4024543762207,180.8240246772766
101.65764737129211,309.9068546295166,176.05239629745483
101.89244413375854,312.74895668029785,178.46463203430176
102.13338708877563,317.90205001831055,217.1433663368225
102.3833498954773,308.00344467163086,235.8026361465454
102.63459324836731,308.8664436340332,228.9866065979004
102.89899325370789,308.2324028015137,219.2003631591797
103.14545440673828,286.79208755493164,225.48519372940063
103.37955069541931,298.90186309814453,249.05887126922607
103.6242127418518,299.76710319519043,253.37646961212158
103.85905933380127,341.812162399292,283.57532501220703
104.09054327011108,356.40621185302734,293.2320213317871
104.34032583236694,380.53768157958984,277.6281452178955
104.5698230266571,394.47301864624023,271.9318628311157
104.84997224807739,387.2298240661621,259.91387844085693
105.10851192474365,373.2797050476074,237.08937406539917
105.34253668785095,363.68974685668945,224.0195631980896
105.58080315589905,357.8858470916748,215.72128057479858
105.81566858291626,349.50756072998047,208.6187481880188
106.06199097633362,322.39309310913086,201.65857315063477
106.29344725608826,309.3061351776123,199.4639539718628
106.5400562286377,286.0409641265869,205.81058263778687
106.8052933216095,271.0232162475586,222.78003931045532
107.05154204368591,260.6630611419678,245.32001495361328
107.300377368927,251.88783645629883,287.58952617645264
107.5289888381958,264.8068618774414,328.10272693634033
107.76636624336243,316.4576244354248,349.3173122406006
107.99978756904602,378.67271423339844,343.4971761703491
108.24592232704163,366.18682861328125,287.8948974609375
108.52670359611511,356.7512321472168,278.0875825881958
108.76905274391174,356.6830253601074,287.638463973999
109.00756049156189,348.3309268951416,314.7758388519287
109.23977518081665,348.615779876709,332.516884803772
109.4881808757782,351.35653495788574,368.0671977996826
116.85327434539795,273.4783363342285,395.9165954589844
117.08641767501831,252.34309196472168,352.7359628677368
117.35136032104492,245.90408325195312,305.0060749053955
117.58813333511353,259.2859363555908,284.17970180511475
117.83740210533142,282.78441429138184,275.0598907470703
118.07180261611938,300.41194915771484,273.06082248687744
118.3094573020935,310.738000869751,268.8227319717407
118.54269456863403,302.3547649383545,281.70098304748535
118.77468705177307,286.12194061279297,304.195761680603
119.05184721946716,301.1852550506592,327.22904205322266
119.3060462474823,301.26240730285645,338.4572696685791
119.55579495429993,269.8893356323242,351.428804397583
119.80725526809692,252.90114402770996,367.9331874847412
120.044992685318,246.32620811462402,387.81550884246826
120.27939701080322,244.76045608520508,392.30692863464355
120.52937984466553,251.99657440185547,398.3292818069458
120.8105857372284,255.14302253723145,393.1446933746338
121.05939030647278,255.9619426727295,390.8455467224121
121.30795550346375,255.28692245483398,389.9057149887085
121.5405170917511,254.41341400146484,387.6543188095093
121.78218054771423,255.23818016052246,384.4893550872803
122.03319931030273,256.156587600708,383.8971948623657
122.2745897769928,256.47278785705566,380.81032276153564
122.5597825050354,257.1119022369385,378.4245729446411
122.80634641647339,257.43861198425293,377.5874090194702
123.05601358413696,255.805025100708,373.6489677429199
123.308340549469,255.5347728729248,371.3164186477661
123.56113123893738,257.3463535308838,367.2041702270508
123.82624697685242,258.16529273986816,366.4622640609741
124.0647041797638,258.6246109008789,367.04368114471436
124.34483075141907,258.75277519226074,361.7525053024292
124.58015990257263,259.0820026397705,354.6941328048706
124.83386540412903,259.1434574127197,355.44023036956787
125.08413362503052,260.0243949890137,357.8434467315674
125.3249921798706,260.6472587585449,356.30634784698486
125.58047580718994,259.4527816772461,356.31897926330566
125.83479070663452,257.69076347351074,355.10491847991943
126.11225318908691,242.96109199523926,346.75580978393555
126.35388827323914,242.97781944274902,344.9023246765137
126.60466170310974,242.64716148376465,343.39290618896484
126.87114119529724,266.77279472351074,352.64100551605225
127.12450647354126,270.968074798584,354.48068618774414
127.37010025978088,270.6484603881836,354.9970293045044
127.62134003639221,268.7596607208252,353.73209953308105
127.90701484680176,270.0407600402832,352.54799365997314
128.1566162109375,270.29431343078613,352.02784538269043
128.4035084247589,270.44535636901855,351.48210525512695
128.6516432762146,271.2461566925049,351.04159355163574
128.90257000923157,271.73627853393555,349.0820360183716
129.16471314430237,270.0417709350586,347.79454708099365
129.42424941062927,270.5650806427002,345.99595069885254
129.70260453224182,272.6082420349121,345.1580572128296
129.96994042396545,273.34136962890625,344.9370002746582
130.22618341445923,273.9989948272705,344.03061389923096
130.4722888469696,275.1371765136719,343.80970001220703
130.73555755615234,275.71495056152344,342.5350856781006
